,0: 0.0E+00 0.0E+00,1: 0.0E+00 0.0E+00,2: 0.0E+00 0.0E+00,3: 0.0E+00 0.0E+00,4: 0.0E+00 0.0E+00,5: 0.0E+00 0.0E+00
237.8,-0.0486907,-0.00270134,0.0426593,0.0987075,0.113136,1.03183
238.0,-0.0494079,-0.00254561,0.0423136,0.0982871,0.113748,1.03416
238.2,-0.0496709,-0.0021553,0.0427817,0.0988264,0.113186,1.03691
238.4,-0.0500884,-0.00254067,0.0423028,0.0996747,0.112934,1.03993
238.6,-0.0506788,-0.00276792,0.0425024,0.0998418,0.1135,1.04317
238.8,-0.0501322,-0.00219412,0.0423517,0.100227,0.113005,1.04555
239.0,-0.0496143,-0.00247686,0.0422003,0.100326,0.111829,1.04843
239.2,-0.0491824,-0.00269374,0.0420416,0.101294,0.112176,1.05034
239.4,-0.0485794,-0.00335873,0.0418059,0.101126,0.112321,1.05268
239.6,-0.0481155,-0.00396865,0.0419702,0.100945,0.111695,1.0541
239.8,-0.048266,-0.00375684,0.0425697,0.101456,0.110943,1.05638
240.0,-0.0480705,-0.00335014,0.0428617,0.102011,0.111077,1.05911
240.2,-0.0480528,-0.00302287,0.04291,0.101495,0.110843,1.06047
240.4,-0.0487131,-0.00202901,0.0440653,0.101072,0.110856,1.06196
240.6,-0.0497851,-0.000999292,0.044304,0.100871,0.111723,1.06429
240.8,-0.0498378,-0.00155414,0.043559,0.101251,0.112715,1.06614
241.0,-0.0500107,-0.00236592,0.0433377,0.100328,0.11374,1.06677
241.2,-0.0502497,-0.00205418,0.0430046,0.0997657,0.112641,1.06863
241.4,-0.0503357,-0.00314382,0.0422896,0.100409,0.11263,1.07033
241.6,-0.0500059,-0.00385537,0.0417262,0.0995652,0.111531,1.07222
241.8,-0.0504609,-0.00338286,0.0411729,0.0990024,0.111068,1.07382
242.0,-0.0514457,-0.00256273,0.0416508,0.0989681,0.111046,1.0762
242.2,-0.0515973,-0.00257247,0.0418216,0.0988378,0.111702,1.07825
242.4,-0.0507029,-0.00178239,0.0418048,0.0979149,0.112106,1.08046
242.6,-0.0512401,-0.00186543,0.0413159,0.0990174,0.113062,1.08225
242.8,-0.0501911,-0.00256012,0.0412649,0.0986613,0.113302,1.0833
243.0,-0.0499028,-0.0028554,0.0406929,0.0985179,0.112614,1.08504
243.2,-0.0505855,-0.00305985,0.0407752,0.0983145,0.112733,1.08614
243.4,-0.0511283,-0.0029902,0.0404966,0.098717,0.112416,1.0869
243.6,-0.0512197,-0.00253346,0.0409427,0.0977171,0.111871,1.08776
243.8,-0.0520509,-0.00229022,0.0424709,0.0974509,0.111272,1.08924
244.0,-0.0516596,-0.00260407,0.0429153,0.098097,0.111159,1.09045
244.2,-0.0514259,-0.00315926,0.0422743,0.098929,0.111075,1.09336
244.4,-0.0518443,-0.00302848,0.0427184,0.0993717,0.111039,1.09495
244.6,-0.0511685,-0.00296745,0.0431083,0.100074,0.110968,1.09496
244.8,-0.0511631,-0.00203597,0.0423117,0.0999737,0.111448,1.09734
245.0,-0.0507807,-0.0017031,0.0425933,0.0992927,0.113017,1.09859
245.2,-0.0510259,-0.00162165,0.0427128,0.0993195,0.11207,1.09859
245.4,-0.0510172,-0.0030268,0.0419869,0.0991003,0.111982,1.09995
245.6,-0.0509702,-0.00350334,0.0413839,0.0994558,0.111445,1.10308
245.8,-0.0509714,-0.00325669,0.0412533,0.10067,0.11191,1.10304
246.0,-0.0514345,-0.00436231,0.0409051,0.101033,0.110592,1.10436
246.2,-0.051037,-0.00375202,0.0413962,0.100739,0.111852,1.10576
246.4,-0.0497347,-0.00342339,0.0412188,0.101223,0.111869,1.10616
246.6,-0.0498105,-0.00384386,0.0413753,0.101041,0.112428,1.10671
246.8,-0.0495902,-0.0048658,0.0412291,0.0998799,0.112866,1.1085
247.0,-0.0500594,-0.004035,0.0417843,0.0994925,0.112913,1.10816
247.2,-0.0497117,-0.00517815,0.0413986,0.0990258,0.112681,1.10905
247.4,-0.0510126,-0.0045653,0.0422394,0.0984619,0.113066,1.10979
247.6,-0.0517326,-0.00406563,0.0427326,0.0981472,0.113184,1.11127
247.8,-0.0523514,-0.00284612,0.0424269,0.0978605,0.112219,1.1126
248.0,-0.0525165,-0.00340299,0.0421023,0.0976088,0.112911,1.11446
248.2,-0.0526023,-0.00239988,0.0428623,0.0983822,0.113472,1.11551
248.4,-0.0532578,-0.00224062,0.0424032,0.0990783,0.113374,1.11753
248.6,-0.0533646,-0.00284689,0.0420666,0.0994018,0.113243,1.11829
248.8,-0.0532693,-0.00433601,0.0424891,0.100217,0.113638,1.11919
249.0,-0.0545872,-0.00369732,0.0421425,0.100911,0.113355,1.11991
249.2,-0.0549865,-0.00435423,0.0410699,0.100128,0.112571,1.12087
249.4,-0.0532927,-0.00472975,0.0413006,0.0997108,0.112467,1.12209
249.6,-0.0532754,-0.0049091,0.0415236,0.0988727,0.113231,1.1222
249.8,-0.0527786,-0.00448534,0.0409276,0.0986004,0.112418,1.12276
250.0,-0.0516117,-0.00470991,0.0407968,0.0983685,0.112946,1.12424
250.2,-0.0520971,-0.00528418,0.0411593,0.0998712,0.113205,1.12601
250.4,-0.0533372,-0.00412017,0.0406725,0.0997563,0.112516,1.12613
250.6,-0.0528631,-0.00388407,0.0395878,0.0997674,0.111781,1.12758
250.8,-0.052535,-0.0043168,0.0398621,0.100082,0.111604,1.12896
251.0,-0.0521958,-0.00500302,0.0411911,0.0996506,0.111267,1.13024
251.2,-0.0524987,-0.00430432,0.040562,0.0985163,0.111622,1.13055
251.4,-0.0520238,-0.00543865,0.0412125,0.0980164,0.111748,1.13205
251.6,-0.0534332,-0.00576791,0.0426288,0.0990394,0.111763,1.13242
251.8,-0.0537069,-0.004746,0.0429574,0.0996092,0.112214,1.13325
252.0,-0.0534188,-0.00432306,0.0420363,0.0991265,0.112159,1.13395
252.2,-0.0528513,-0.00486325,0.0429094,0.0993701,0.111725,1.13448
252.4,-0.0532274,-0.00437028,0.0426475,0.0992931,0.112116,1.13456
252.6,-0.0518738,-0.00369444,0.0418329,0.0987756,0.11201,1.13575
252.8,-0.0527284,-0.00383191,0.042227,0.0971178,0.111707,1.1364
253.0,-0.0536608,-0.00423346,0.0418785,0.0979856,0.11041,1.13658
253.2,-0.0534887,-0.00382512,0.0419214,0.0980204,0.110707,1.13729
253.4,-0.0535038,-0.00418911,0.0415788,0.098074,0.110616,1.13853
253.6,-0.0542342,-0.00466357,0.0422202,0.097547,0.111057,1.1397
253.8,-0.0540415,-0.00539879,0.0421386,0.098414,0.111457,1.14021
254.0,-0.0540243,-0.00469286,0.0431979,0.0986203,0.111697,1.14108
254.2,-0.0541974,-0.00442097,0.0424389,0.0987641,0.110842,1.14243
254.4,-0.0537829,-0.00410541,0.0422538,0.0990498,0.110816,1.1433
254.6,-0.0534006,-0.00402122,0.0418939,0.0993474,0.110418,1.14381
254.8,-0.0531401,-0.00424068,0.041254,0.0991848,0.110107,1.14395
255.0,-0.0532739,-0.00425078,0.0407202,0.0981502,0.111863,1.1445
255.2,-0.052935,-0.00508394,0.0414025,0.0970182,0.112964,1.14406
255.4,-0.0535749,-0.00583001,0.0413406,0.0964204,0.112628,1.14474
255.6,-0.0539572,-0.00517823,0.041348,0.0963665,0.113448,1.14512
255.8,-0.0535926,-0.0050115,0.0417515,0.0961542,0.114167,1.14552
256.0,-0.053661,-0.00583625,0.041894,0.0969403,0.112907,1.14744
256.2,-0.0543456,-0.00547868,0.0409652,0.0987028,0.112312,1.14769
256.4,-0.0544606,-0.00458162,0.0416409,0.0996585,0.112251,1.14828
256.6,-0.0532625,-0.00520112,0.0411171,0.0997694,0.111526,1.1485
256.8,-0.0541248,-0.00487704,0.0415696,0.100157,0.111085,1.14906
257.0,-0.0536767,-0.0041017,0.0415632,0.100426,0.110786,1.14882
257.2,-0.0537949,-0.00433512,0.0422231,0.0986738,0.111098,1.15057
257.4,-0.0537938,-0.00497567,0.0415741,0.0985698,0.111335,1.15109
257.6,-0.0548329,-0.00477754,0.0423812,0.0979926,0.110775,1.15284
257.8,-0.0549734,-0.00552949,0.0420215,0.0978634,0.11046,1.1543
258.0,-0.0547319,-0.00577531,0.0411266,0.0977476,0.110364,1.15427
258.2,-0.054318,-0.00533822,0.040673,0.0979642,0.109729,1.15532
258.4,-0.0547629,-0.0051626,0.0406266,0.097364,0.109617,1.15543
258.6,-0.0550768,-0.00549799,0.0401804,0.0983039,0.109511,1.15589
258.8,-0.0546784,-0.00548564,0.0393201,0.0985332,0.10986,1.15681
259.0,-0.0557157,-0.00531953,0.0399332,0.0983962,0.110578,1.1576
259.2,-0.0558913,-0.00599127,0.0400517,0.0996918,0.110803,1.15687
259.4,-0.055152,-0.00657637,0.0401232,0.0996741,0.111043,1.15774
259.6,-0.0548127,-0.00623234,0.0402997,0.0991886,0.111892,1.15759
259.8,-0.0548259,-0.00590269,0.0416177,0.0988737,0.111795,1.15689
260.0,-0.053699,-0.00608508,0.0414367,0.0990948,0.112111,1.15765
260.2,-0.0538472,-0.00504419,0.0422334,0.0979511,0.112237,1.15879
260.4,-0.0538714,-0.00500096,0.0429799,0.0985427,0.111899,1.15941
260.6,-0.0536334,-0.00556469,0.0431531,0.0980348,0.111471,1.15982
260.8,-0.0537973,-0.00506119,0.0420905,0.0973092,0.11198,1.16098
261.0,-0.0540592,-0.00527687,0.0424929,0.0966042,0.111409,1.16146
261.2,-0.0542668,-0.00548764,0.0421769,0.0974491,0.111196,1.16204
261.4,-0.0539878,-0.00535549,0.0422272,0.0973641,0.111064,1.16235
261.6,-0.0538632,-0.00517558,0.0419585,0.098311,0.110399,1.16292
261.8,-0.053316,-0.00575805,0.0414467,0.0989785,0.109429,1.16413
262.0,-0.052963,-0.00590497,0.0412497,0.098849,0.109318,1.16448
262.2,-0.0521403,-0.00597063,0.0402477,0.0982127,0.109102,1.16367
262.4,-0.0534587,-0.00561828,0.0391322,0.0979328,0.108534,1.16392
262.6,-0.0544018,-0.00500804,0.0395216,0.0974322,0.10966,1.16468
262.8,-0.055464,-0.00493904,0.0403844,0.0974892,0.109944,1.1651
263.0,-0.0559536,-0.0045828,0.0394442,0.0976123,0.109925,1.16656
263.2,-0.056571,-0.00524074,0.0400943,0.0979798,0.110342,1.16714
263.4,-0.0556777,-0.00586025,0.0412675,0.0980757,0.110516,1.16675
263.6,-0.0550834,-0.00675411,0.04093,0.0976026,0.109675,1.16695
263.8,-0.0543946,-0.00716376,0.0414364,0.0979808,0.109704,1.16643
264.0,-0.0547745,-0.00763231,0.0420758,0.0976322,0.109802,1.16565
264.2,-0.0546542,-0.00796722,0.0422621,0.0968438,0.109668,1.16695
264.4,-0.0550242,-0.00820717,0.0417919,0.0961907,0.109939,1.16911
264.6,-0.0550531,-0.00760568,0.0419229,0.0966315,0.110022,1.1688
264.8,-0.0553539,-0.0075032,0.04206,0.0968213,0.109759,1.16964
265.0,-0.0553871,-0.00757807,0.0420036,0.0970621,0.109891,1.16983
265.2,-0.054884,-0.00707574,0.0416024,0.0976454,0.109965,1.16968
265.4,-0.0544044,-0.00690945,0.041803,0.0978949,0.110109,1.16978
265.6,-0.0551428,-0.00686842,0.0412252,0.09781,0.110236,1.17163
265.8,-0.0547414,-0.00723281,0.0402198,0.0971503,0.110732,1.1721
266.0,-0.055465,-0.00727635,0.0404084,0.097033,0.110263,1.17344
266.2,-0.056104,-0.00738836,0.0405957,0.0967298,0.109904,1.1738
266.4,-0.0567793,-0.00778592,0.0407005,0.0959826,0.10927,1.17324
266.6,-0.0567303,-0.00784604,0.0409059,0.0961323,0.109419,1.17281
266.8,-0.0582018,-0.00772045,0.040346,0.0969174,0.108205,1.17282
267.0,-0.0574242,-0.00732926,0.040269,0.0963836,0.109377,1.1727
267.2,-0.05801,-0.0071561,0.0395134,0.0968301,0.10874,1.17266
267.4,-0.0580513,-0.00730172,0.039568,0.0975515,0.109451,1.17249
267.6,-0.0576731,-0.00720458,0.0403265,0.0972436,0.109361,1.17362
267.8,-0.056702,-0.0065443,0.0414919,0.0968808,0.110355,1.17478
268.0,-0.057364,-0.006655,0.0402993,0.0973846,0.108838,1.1748
268.2,-0.0564061,-0.00668388,0.0413013,0.0965201,0.110013,1.17629
268.4,-0.0560622,-0.0058192,0.0403594,0.0965808,0.11004,1.17786
268.6,-0.0564929,-0.00594254,0.039925,0.0977146,0.10966,1.17771
268.8,-0.0564528,-0.00658066,0.0396214,0.0977049,0.109054,1.17727
269.0,-0.055367,-0.00596628,0.0397965,0.0973624,0.109022,1.17767
269.2,-0.0553951,-0.00637577,0.0393112,0.0978865,0.108489,1.17839
269.4,-0.0554882,-0.00675208,0.0392349,0.0974391,0.108311,1.17874
269.6,-0.0549521,-0.00726532,0.0394713,0.0961223,0.108805,1.17969
269.8,-0.0550172,-0.00768347,0.0395044,0.0960122,0.108583,1.18074
270.0,-0.0552988,-0.0082001,0.0399979,0.0966574,0.109267,1.18154
270.2,-0.0557066,-0.00773077,0.0403094,0.0962124,0.109852,1.18187
270.4,-0.0559768,-0.00748466,0.0404865,0.0971527,0.109575,1.18203
270.6,-0.0561602,-0.00733332,0.040615,0.0974909,0.109454,1.18142
270.8,-0.056828,-0.00687176,0.0403365,0.0965689,0.109735,1.18139
271.0,-0.057259,-0.00814364,0.0412124,0.0968073,0.109723,1.18233
271.2,-0.0573821,-0.00864902,0.0413244,0.0962183,0.109679,1.18244
271.4,-0.0572301,-0.00908924,0.0426127,0.0958316,0.109541,1.18284
271.6,-0.0575688,-0.0101067,0.0412559,0.0963794,0.109307,1.18336
271.8,-0.0568631,-0.0102477,0.0408793,0.0971622,0.109164,1.18406
272.0,-0.0577271,-0.00956304,0.0410041,0.0967042,0.109002,1.1837
272.2,-0.0573437,-0.00873664,0.0402597,0.097211,0.108407,1.18383
272.4,-0.0579834,-0.00848783,0.0398899,0.0972382,0.108557,1.18453
272.6,-0.0574783,-0.00704566,0.0406883,0.0967561,0.108153,1.18441
272.8,-0.0585761,-0.00773466,0.0414798,0.096169,0.108476,1.18457
273.0,-0.0572507,-0.0071171,0.0407252,0.0960058,0.108812,1.18404
273.2,-0.0578684,-0.00744154,0.040576,0.0956932,0.109137,1.18483
273.4,-0.0575891,-0.00785912,0.0397665,0.0957538,0.109347,1.18544
273.6,-0.0572877,-0.00848646,0.0404396,0.0947697,0.109917,1.18584
273.8,-0.0574638,-0.00698665,0.0395799,0.0952517,0.109927,1.18573
274.0,-0.0575483,-0.00702459,0.0401243,0.0955112,0.109269,1.18642
274.2,-0.057923,-0.00735423,0.040039,0.0968446,0.108853,1.18612
274.4,-0.0577352,-0.00688434,0.0403021,0.0972079,0.108392,1.18612
274.6,-0.0584646,-0.00636985,0.0398164,0.0983829,0.10709,1.18715
274.8,-0.0577833,-0.0070354,0.0408396,0.0978355,0.106638,1.18802
275.0,-0.0586467,-0.00679874,0.0411901,0.0976191,0.107105,1.18855
275.2,-0.0584398,-0.00721549,0.0420082,0.0967504,0.107557,1.18942
275.4,-0.0586164,-0.00781115,0.0420455,0.096555,0.108621,1.1897
275.6,-0.0597277,-0.00806833,0.0416447,0.0970242,0.109467,1.18909
275.8,-0.0593965,-0.00822396,0.0411472,0.0975012,0.110041,1.1898
276.0,-0.0583935,-0.00859907,0.0403233,0.099101,0.110223,1.19026
276.2,-0.0590886,-0.00890291,0.0398333,0.0993691,0.109436,1.19004
276.4,-0.0586933,-0.00857933,0.039401,0.0993089,0.10907,1.18978
276.6,-0.0585857,-0.00852097,0.0393132,0.0989427,0.109062,1.19083
276.8,-0.0592452,-0.00837562,0.0396121,0.0986597,0.10784,1.19078
277.0,-0.0603657,-0.00803287,0.0402705,0.0972092,0.108156,1.19194
277.2,-0.0596924,-0.00770837,0.0414662,0.0974644,0.108239,1.19204
277.4,-0.0604918,-0.00815241,0.0417914,0.0973627,0.108436,1.19258
277.6,-0.0595015,-0.00795544,0.0417489,0.097191,0.108693,1.19287
277.8,-0.059083,-0.00871197,0.041597,0.0966894,0.109723,1.19271
278.0,-0.0589751,-0.00867604,0.0408897,0.0969861,0.108836,1.19223
278.2,-0.0591991,-0.00789575,0.0394843,0.0966956,0.109817,1.19293
278.4,-0.0588351,-0.00725436,0.0386299,0.09676,0.109403,1.19361
278.6,-0.0586877,-0.00787191,0.0386313,0.0964526,0.108709,1.19349
278.8,-0.058255,-0.00719739,0.0386444,0.0973372,0.108728,1.19418
279.0,-0.0582622,-0.00749115,0.0381628,0.096549,0.108521,1.1935
279.2,-0.0577071,-0.00713774,0.038229,0.0965666,0.107873,1.19376
279.4,-0.057599,-0.00773219,0.0384353,0.0966483,0.107421,1.19313
279.6,-0.0578527,-0.00839727,0.0380321,0.0964308,0.107343,1.19361
279.8,-0.0586727,-0.00771749,0.0376301,0.0963736,0.107957,1.19418
280.0,-0.058763,-0.00781055,0.0379112,0.0974253,0.107836,1.19474
280.2,-0.0593433,-0.00889664,0.0385804,0.0980094,0.107788,1.19499
280.4,-0.0594199,-0.00798513,0.0394512,0.0971439,0.10856,1.19502
280.6,-0.0605536,-0.00637027,0.0401162,0.0974851,0.109308,1.19531
280.8,-0.0596637,-0.00722817,0.040133,0.0973082,0.109172,1.19466
281.0,-0.0585533,-0.00766496,0.0394384,0.0963811,0.10983,1.19629
281.2,-0.0588383,-0.00692645,0.0390145,0.0957055,0.110525,1.19606
281.4,-0.0592288,-0.00835592,0.0384026,0.0966713,0.109905,1.19694
281.6,-0.05823,-0.0100221,0.0377933,0.0964987,0.109465,1.19714
281.8,-0.058576,-0.00925509,0.0372337,0.0968835,0.108544,1.19757
282.0,-0.0587986,-0.00936363,0.0375219,0.0968456,0.107657,1.19706
282.2,-0.0583931,-0.0100653,0.038063,0.0970787,0.106675,1.1976
282.4,-0.0578488,-0.00946305,0.0386454,0.0962971,0.106666,1.19764
282.6,-0.0580836,-0.00858746,0.0384326,0.0963796,0.106412,1.19788
282.8,-0.058338,-0.00990744,0.038945,0.0953773,0.10648,1.1989
283.0,-0.0591628,-0.0099962,0.0396135,0.0956391,0.107468,1.19858
283.2,-0.0593535,-0.00938445,0.0386315,0.0956629,0.107818,1.19923
283.4,-0.0598335,-0.0095521,0.038674,0.0959925,0.10831,1.20044
283.6,-0.060045,-0.00999485,0.0396874,0.0965736,0.10922,1.20157
283.8,-0.0599941,-0.00912785,0.0398362,0.0972871,0.110237,1.20132
284.0,-0.0608642,-0.00876133,0.0403018,0.0976139,0.109912,1.2023
284.2,-0.0603881,-0.00926879,0.0404154,0.0975422,0.109741,1.2022
284.4,-0.0606419,-0.00876702,0.0402174,0.0969192,0.109333,1.20116
284.6,-0.0602275,-0.00845927,0.0394452,0.0962355,0.108963,1.20052
284.8,-0.0607056,-0.0088077,0.038714,0.096034,0.107326,1.2011
285.0,-0.0591157,-0.00884816,0.0382996,0.0953993,0.107445,1.20141
285.2,-0.059517,-0.00930095,0.0400736,0.0948091,0.10744,1.20193
285.4,-0.0596538,-0.00923534,0.0393643,0.0954681,0.10705,1.20245
285.6,-0.0606931,-0.00882246,0.0401711,0.0955726,0.106608,1.20259
285.8,-0.0609947,-0.00825017,0.0408392,0.0952043,0.106974,1.20243
286.0,-0.0614902,-0.00897778,0.0403751,0.0961019,0.10637,1.20242
286.2,-0.0614075,-0.00831941,0.0400095,0.0970278,0.106204,1.20241
286.4,-0.0612021,-0.00950857,0.0400845,0.0960216,0.106993,1.20251
286.6,-0.0597907,-0.0101235,0.0405127,0.0961374,0.107317,1.20301
286.8,-0.0592202,-0.0113988,0.0406234,0.0964351,0.10729,1.20337
287.0,-0.0598279,-0.0108777,0.0404519,0.0956039,0.107737,1.20394
287.2,-0.0601852,-0.0112812,0.0394494,0.0949247,0.107852,1.20502
287.4,-0.0609144,-0.0114192,0.0399591,0.0955999,0.107114,1.20571
287.6,-0.0626332,-0.0108885,0.039127,0.0950706,0.107824,1.20617
287.8,-0.0621807,-0.0103882,0.0396083,0.0947992,0.107927,1.20679
288.0,-0.061719,-0.0104077,0.039667,0.0948384,0.107475,1.20613
288.2,-0.0622008,-0.0111877,0.0400101,0.0950879,0.108868,1.20551
288.4,-0.0616479,-0.0104462,0.0395955,0.0953459,0.108451,1.20553
288.6,-0.0609777,-0.0109514,0.04009,0.0948824,0.107749,1.20474
288.8,-0.0617179,-0.0108263,0.0389699,0.0949656,0.107722,1.20458
289.0,-0.0625563,-0.0114291,0.039458,0.0948627,0.107378,1.20493
289.2,-0.0619515,-0.0108365,0.0393025,0.0944979,0.105962,1.20449
289.4,-0.0614996,-0.0102585,0.0401836,0.0946035,0.106084,1.20555
289.6,-0.0610763,-0.0104024,0.0391369,0.0957718,0.105582,1.20707
289.8,-0.0612906,-0.0101254,0.0394732,0.0963712,0.106168,1.20744
290.0,-0.0610367,-0.00953448,0.0397087,0.0959027,0.107435,1.20973
290.2,-0.0611189,-0.00952254,0.0388951,0.0961579,0.107702,1.21156
290.4,-0.0619046,-0.00927093,0.0379953,0.0955179,0.108192,1.21125
290.6,-0.0626903,-0.00913451,0.0388063,0.0953832,0.107701,1.21056
290.8,-0.0624428,-0.00968476,0.0387097,0.0946071,0.108551,1.211
291.0,-0.0611868,-0.0103231,0.0381078,0.0954012,0.107642,1.21037
291.2,-0.0615696,-0.0102172,0.0385831,0.0952605,0.106825,1.21056
291.4,-0.0612796,-0.0106493,0.0373177,0.0960312,0.105998,1.2106
291.6,-0.0597251,-0.0106916,0.0373737,0.0953123,0.107363,1.21059
291.8,-0.0603099,-0.0102754,0.0371377,0.0956769,0.106274,1.2112
292.0,-0.0604898,-0.00900413,0.0376107,0.0959459,0.106783,1.21089
292.2,-0.0595639,-0.0085939,0.0379935,0.0961704,0.107829,1.21012
292.4,-0.0601607,-0.00817254,0.0397357,0.0948136,0.108828,1.21064
292.6,-0.0609989,-0.00861554,0.0397354,0.0955883,0.107896,1.21177
292.8,-0.0600954,-0.00899234,0.0402605,0.0948116,0.107575,1.21078
293.0,-0.0606831,-0.0096641,0.0399467,0.0942357,0.1068,1.21085
293.2,-0.0617726,-0.0104539,0.0402814,0.0938565,0.106019,1.21207
293.4,-0.0610349,-0.0119235,0.0392996,0.094856,0.105675,1.21259
293.6,-0.0609553,-0.0117527,0.0380492,0.0947869,0.105793,1.21203
293.8,-0.0616769,-0.0112947,0.0374815,0.0952421,0.105463,1.21266
294.0,-0.0614119,-0.0111859,0.0377735,0.0953436,0.106547,1.2129
294.2,-0.0612559,-0.0105952,0.0377563,0.0954933,0.106972,1.21261
294.4,-0.0609897,-0.00965926,0.038019,0.0948226,0.106682,1.21239
294.6,-0.0614223,-0.00934867,0.0394775,0.0944891,0.107023,1.21306
294.8,-0.0606814,-0.00958879,0.0401539,0.0949333,0.106987,1.21379
295.0,-0.0614892,-0.00917203,0.0398261,0.0949501,0.106071,1.2149
295.2,-0.0612839,-0.00973693,0.0394308,0.0950582,0.10631,1.215
295.4,-0.0621974,-0.00985051,0.0392732,0.0953548,0.107019,1.21545
295.6,-0.0615151,-0.0101131,0.0391176,0.094988,0.107356,1.21468
295.8,-0.0614047,-0.0100544,0.0390612,0.0955053,0.107671,1.21432
296.0,-0.0604599,-0.0111503,0.0391874,0.0954428,0.108392,1.21387
296.2,-0.0605216,-0.0107945,0.0388922,0.0945096,0.108112,1.21322
296.4,-0.059913,-0.0106803,0.0388917,0.0942305,0.107625,1.21321
296.6,-0.0606958,-0.00991903,0.0384302,0.0944307,0.107477,1.21431
296.8,-0.0609134,-0.00975516,0.0383667,0.0939977,0.107581,1.21402
297.0,-0.0618108,-0.00940789,0.0381336,0.0937735,0.10719,1.21363
297.2,-0.0622454,-0.00908008,0.0382848,0.0945822,0.106893,1.2139
297.4,-0.0634815,-0.0105249,0.0386948,0.0950257,0.10642,1.21407
297.6,-0.0640968,-0.0111921,0.039021,0.0954224,0.1064,1.21396
297.8,-0.0650454,-0.0120644,0.0385635,0.0945648,0.106528,1.21475
298.0,-0.0650101,-0.0127619,0.0387964,0.0943408,0.106279,1.21564
298.2,-0.0661043,-0.0129673,0.0382694,0.0946044,0.107202,1.21519
298.4,-0.064393,-0.0124825,0.0384856,0.095416,0.107667,1.21476
298.6,-0.0637073,-0.012141,0.0380415,0.0948054,0.107395,1.21608
298.8,-0.0635632,-0.0121995,0.038745,0.0952821,0.107697,1.21488
299.0,-0.0636568,-0.0105127,0.0382783,0.0966157,0.107028,1.21339
299.2,-0.063155,-0.0104998,0.0395161,0.0964499,0.10674,1.2149
299.4,-0.0634772,-0.0106618,0.0391391,0.0953793,0.107285,1.21575
299.6,-0.0636731,-0.0108396,0.0389746,0.0954039,0.107824,1.21524
299.8,-0.0639432,-0.0102972,0.03892,0.0950082,0.107437,1.21651
300.0,-0.0638209,-0.0104655,0.0377403,0.093618,0.107898,1.2171
300.2,-0.0628576,-0.0109842,0.0371559,0.0930144,0.107367,1.2163
300.4,-0.063969,-0.00981862,0.0373124,0.0931201,0.107104,1.21659
300.6,-0.0643823,-0.0105139,0.0381126,0.092923,0.106625,1.21729
300.8,-0.0645758,-0.0107079,0.0369617,0.0932779,0.107258,1.21829
301.0,-0.0644438,-0.0110748,0.0384697,0.0938542,0.107333,1.21867
301.2,-0.0652074,-0.010601,0.0377022,0.0955271,0.107447,1.21876
301.4,-0.0644846,-0.0106642,0.0372503,0.0950466,0.10668,1.2192
301.6,-0.0640073,-0.0104321,0.0369295,0.0953954,0.106519,1.218
301.8,-0.0633395,-0.0107852,0.0381128,0.0949947,0.105637,1.21715
302.0,-0.0640293,-0.0110922,0.0388493,0.0957129,0.105874,1.21724
302.2,-0.0627646,-0.0114905,0.0387291,0.093662,0.105903,1.21833
302.4,-0.0622424,-0.0120657,0.0385861,0.0945006,0.10716,1.218
302.6,-0.0622269,-0.0115971,0.0377617,0.094614,0.106731,1.21822
302.8,-0.061814,-0.0121098,0.0367134,0.0950239,0.107636,1.21912
303.0,-0.0610751,-0.0123484,0.0357521,0.0936711,0.106456,1.2199
303.2,-0.0617574,-0.0124157,0.0366766,0.0949564,0.106758,1.21977
